"LPI_final"	"CI_low"	"CI_high"
1	1	1
0.974518784889386	0.912392098605365	1.01267300719112
0.964105678749829	0.902026608891777	1.02014286082062
0.969418945389603	0.8956968739939	1.04024042683581
0.974464112669103	0.896181684497045	1.05078330318726
0.964071283895602	0.887668932122094	1.03419335180012
0.953678407714751	0.879540594359772	1.02671669069873
0.91991095082145	0.846049304862578	0.999285800781081
0.86967577756542	0.796280561669943	0.941492065788166
0.851469873138787	0.782328457902079	0.931750540411024
0.827192616445585	0.750055124252484	0.901084386562408
0.80310632028517	0.731970632559324	0.879921316176392
0.786871941008829	0.710909690584769	0.861174388727976
0.768048970563077	0.698416231031161	0.850298430981443
0.745067273475415	0.681878204250026	0.831206277699042
0.724446347573975	0.657092984179402	0.801375768381755
0.718366362515446	0.640921158958847	0.801723944085638
0.705081427314637	0.621665963577481	0.782085671487545
0.667454528219081	0.583480638004945	0.757528476358488
0.633002846266279	0.559406404376778	0.720571882206197
0.63818181023806	0.562033822992705	0.741000152912742
0.633330833201876	0.552266923022147	0.730494648672488
0.60888985235654	0.529215198987641	0.696671672905218
0.60548146289974	0.524632586576535	0.696799331882463
0.599367732043938	0.515888512362822	0.687952006072479
0.603876817245477	0.518848996301089	0.695984925187058
0.591754211239068	0.513741284755094	0.681422822102057
0.586088010902925	0.507230933031446	0.674622801193344
0.573983981217334	0.500341519267763	0.654894153674023
0.58612497488212	0.500810031732461	0.673806752654916
0.590803295338363	0.50075750067688	0.68947832382466
0.592405092833377	0.503450518785558	0.700497454509783
0.591139023787078	0.500060024647105	0.695923032474501
0.582816418639924	0.484438170102757	0.681787608897489
0.582627647870749	0.484064798870086	0.68933016353185
0.576126234281733	0.479388281710723	0.675068636065288
0.577623847642774	0.480409789746939	0.682925451842207
0.589606672946726	0.499824864174259	0.688515961319543
0.586363502365403	0.494545823206844	0.692206662934305
0.569743650439176	0.459144294139569	0.70985500782269
0.59486737097634	0.465079831488759	0.745729843198017
0.578697683422375	0.427664478539222	0.749285466215929
0.570303490837531	0.423552966477686	0.757811593928166
0.602272433782364	0.452258418371282	0.787936053140498
0.616420582317993	0.43322465380835	0.816337793817093
0.64451215697607	0.457938841108161	0.867483623049583
0.673969648200262	0.477393184966079	0.907809958267197
