"LPI_final"	"CI_low"	"CI_high"
1	1	1
0.962449492621542	0.920343715360969	1.01932742348456
0.9782772941485	0.909417099627831	1.05107973389754
0.913040443311279	0.840584995427309	0.98101588822771
0.882946976226681	0.798879572401797	0.966763053016428
0.860560794208422	0.77932744008697	0.950480527217399
0.837002477312591	0.768990249022009	0.931855859402867
0.836630656333595	0.765571998937827	0.947470402838453
0.858850383796541	0.776343348538966	0.971312154050868
0.851392712886187	0.751231299757925	0.975600827099812
0.823462263623339	0.715460924051523	0.960491110960352
0.835430506067654	0.727720024675472	0.980576389684914
0.814515077095463	0.697765707640001	0.962366363749066
0.799300707508354	0.68202918904617	0.951826690731824
0.808488582741993	0.692984214577469	0.970511459580886
0.793935926631149	0.675836642887649	0.934123288858695
0.7959411801819	0.671657228185476	0.959079468769133
0.790409677514294	0.663557932054275	0.937004816034335
0.765320539700844	0.637293601040173	0.899659532869892
0.773956481774941	0.651967324873572	0.919728448031547
0.752665338485394	0.62820615778959	0.888373854550794
0.772209046593809	0.635338976155246	0.931024930584715
0.728909726895159	0.603468995081117	0.874693354474883
0.759310694396782	0.613531978525775	0.912071389333222
0.755829874405377	0.607175965696631	0.892520969832598
0.734758131681041	0.594034079416908	0.873809664321914
0.692818869944962	0.542334745162386	0.85881054319794
0.652262445284371	0.512104827591286	0.831391433140486
0.650383032242896	0.511076462512669	0.830233348666788
0.622028283722463	0.497608761498635	0.776516562202247
0.615516644977946	0.491178178314321	0.767237407790012
0.632143894592985	0.489830803145962	0.802524049960826
0.591975226683615	0.444056716621068	0.761919212515535
0.640738542846635	0.491097260039571	0.812615857459829
0.652993046391174	0.49926138653496	0.844515818960749
0.652843806050062	0.508081208268715	0.840879445843375
0.63174461921903	0.480681984406874	0.840289012295557
0.633066819009695	0.490506330184911	0.861356343694998
0.654894433639739	0.50060242015634	0.872176066689036
0.629262991118295	0.473274855621137	0.83960012088503
0.650639829307245	0.492782974049006	0.885367020558676
0.654672839919715	0.496683318015358	0.904212399341449
0.664589895109769	0.50617535667059	0.917612593881114
0.66532752633559	0.491515207345008	0.931302712910643
0.700305177716939	0.522825887753792	0.994720928943222
0.675359562557992	0.481731306873738	1.00888440426957
0.685507698782781	0.496305440867395	1.01157194952445
