"LPI_final"	"CI_low"	"CI_high"
1	1	1
0.950255132940927	0.881851536393353	1.02036823295112
0.955043361891825	0.881511201405549	1.02412087379601
0.973111676365043	0.889922389038753	1.07444335305682
0.953923990704897	0.856776649587875	1.06407377490721
0.947982477874515	0.844739284471001	1.05681967702399
0.940793096365924	0.835984163226118	1.06860803960119
0.923399978626869	0.830753870758905	1.05651775898878
0.900522810984856	0.810523193296113	1.02593475873754
0.880135559646658	0.800735324022395	1.01872441362308
0.854175257738268	0.782501969072174	1.00568463534051
0.83443471715023	0.751517446736735	0.974324845414247
0.801831036822698	0.711817418694041	0.952975479153698
0.759372718764921	0.656908034598911	0.929842135837236
0.729834113625159	0.61974065841041	0.913121707038562
0.690760180186207	0.583566344307339	0.8689394930168
0.655413751979136	0.539761092277192	0.833032984227729
0.647511179685928	0.529983103484866	0.823383032391024
0.626749108643274	0.508521468663382	0.803660882878637
0.61030056825645	0.488461211104058	0.800672102262866
0.616401958243212	0.493400583837772	0.806903667069695
0.594260967530933	0.462239061638489	0.786850471759374
0.60636877586131	0.476474069356555	0.797770911674813
0.647777845821996	0.501938069974615	0.845577415797864
0.648818132241499	0.486209683018776	0.876254825778155
0.666745803480657	0.492243014182547	0.87026225182898
0.649369244343903	0.47162916913382	0.862855385050843
0.662978947562149	0.4739366075643	0.895181963421537
0.653345035907127	0.469809023939601	0.903723354690392
0.619949917516425	0.449773171314608	0.842844780904027
0.653130493917469	0.469412008994208	0.91908235757468
0.610399284378136	0.442690774873731	0.877452569731352
0.525544152721038	0.378583001582193	0.747673445979933
0.502982082888834	0.362841960592031	0.707767318716117
0.522276360224506	0.369873613608284	0.732642985270741
0.526098367778884	0.36994369711254	0.826319252413371
0.506195513234301	0.350358137291695	0.764638003988385
0.50320865252899	0.343038518138404	0.769400140786127
0.529433277333185	0.355318384093267	0.817838148563385
0.530524123768055	0.368133602506096	0.821900417096034
0.559972399809872	0.386676394192585	0.862910356493988
0.524053918862157	0.368788977894143	0.808431285765236
0.489024172602015	0.344000575745015	0.756775450071683
0.459917668746846	0.320572710852142	0.709512568014925
0.427108679524675	0.298131402202892	0.659983270052064
0.421032037138164	0.292307252383081	0.647936839448596
0.418603173645759	0.290883394065344	0.645211679798119
