"ConcaveL"	"LinearL"	"ConvexL"	"ConcaveH"	"LinearH"	"ConvexH"
0.400151898181751	0.399889894864455	0.400231453818581	0.397322627657321	0.399181697994568	0.40118933680877
0.400214295572077	0.399921567902107	0.400184366511769	0.397506050221645	0.396442659588763	0.400950824851522
0.400478768420821	0.400272675372406	0.40021253527418	0.401365289312062	0.40012002451189	0.402403705366612
0.399989456439768	0.399868430335689	0.400290480052816	0.402145170679153	0.400850816346355	0.397025010352019
0.400020542737249	0.399905430870267	0.399933366251054	0.403827887766648	0.40453920483491	0.39966762006146
0.399951738269587	0.400059157114957	0.400228194526906	0.39697773730491	0.395543692944976	0.396544871325898
0.400546242790955	0.400118999595884	0.400544297915807	0.399902340406287	0.400048445590846	0.3931810102865
0.400027445922182	0.400063616923391	0.399977837956548	0.40059382940165	0.400572553801252	0.39788271368254
0.400130594756224	0.400179676865033	0.400178486779046	0.403929258098148	0.398465338744267	0.39755392163494
0.399922903658269	0.39989346987655	0.399925892666203	0.400852632240454	0.401156963551787	0.399203830450963
0.400067711843689	0.400355233258775	0.399873920681057	0.400530014674555	0.398290770951606	0.397644941839092
0.399613354118195	0.399878898148519	0.399848410257391	0.39978263797186	0.398398987961943	0.40192228196798
0.400190915481615	0.400155151329019	0.399893984637236	0.39709966341212	0.394834991650905	0.397534492777435
0.400287287647262	0.399982699216188	0.400051357638864	0.39528798796975	0.399919011487479	0.400855892571936
0.400084794843005	0.399928832231602	0.400413690945762	0.398226007770609	0.400257258815627	0.399673984481363
0.400086764074951	0.400412295807961	0.400140319990257	0.396175575106049	0.397267996789924	0.396439649457614
0.400124971183171	0.400140479966784	0.400255693008855	0.397094681293402	0.399143120877444	0.39671098278145
0.40017199756507	0.399867399551856	0.400119658255857	0.401503400625386	0.399561641649801	0.401541359901712
0.400552481227134	0.400507176810931	0.39997183849988	0.398834873429141	0.398657741945198	0.400050494566752
0.400099566746594	0.400570052319443	0.399866352160989	0.402615766452282	0.399286038275146	0.398858751387566
0.400781806073989	0.400026228252439	0.400043298116448	0.399595731368692	0.398984157118305	0.398938636790668
0.400226987525072	0.400143355484987	0.400000410905734	0.396840913353473	0.399284625580929	0.394046891435224
0.399856877687586	0.400245790663519	0.400432883361321	0.398036090817585	0.400856787255437	0.400050333128693
0.399965347100476	0.40022687424614	0.400092400850175	0.398893654846549	0.398736271965607	0.399844690402293
0.400040490820727	0.399969080401861	0.400109389623044	0.39398802045413	0.406731919434652	0.401137631826807
0.400391086979984	0.400167157233558	0.400089944179273	0.39892725739857	0.400333207753085	0.399971947717507
0.400425136159284	0.400049654103935	0.399833999127278	0.398309492880204	0.396588278116829	0.397267214892658
0.400221691124572	0.400113660275013	0.399971941547179	0.399371794832377	0.39902630325821	0.396909188350893
0.400385267413564	0.399947086203817	0.399624776677441	0.398740799586327	0.402054630644507	0.400258145808202
0.400437556619013	0.400063468566142	0.400330747311291	0.406298091596312	0.399398408467196	0.398188520033679
0.400150202018003	0.400006972527537	0.400114948794039	0.395609747620468	0.397407389782922	0.401025940904723
0.400130781504612	0.400156522837489	0.400353732717554	0.401452650298172	0.397703890985814	0.400858476756637
0.399842525339593	0.400002621075192	0.400397734392354	0.398839555739136	0.39908126685763	0.399616861910551
0.399826410043642	0.399953876158035	0.399981660024763	0.398956167075921	0.398136425246553	0.399534223246732
0.400114551785042	0.400244667361068	0.400005675330329	0.401831998507505	0.401199275823689	0.398332486890313
0.400005423584733	0.399992905488317	0.400229713413766	0.3978331717547	0.400829798008862	0.400552942809923
0.400177523701099	0.400512323583217	0.399946748262298	0.400764438145641	0.39991745605151	0.399459214215401
0.400019118443953	0.400038693308705	0.40032813902346	0.398792742892269	0.402217585422139	0.402824892744396
0.399383671377067	0.4003381221281	0.400366308518594	0.396591133612918	0.398583606133925	0.395979963558362
0.400577670301291	0.400060850394812	0.400034318963643	0.399317483763051	0.398726041223034	0.391516639786531
0.400056494980867	0.400382908963445	0.399941770842953	0.403160375299859	0.400237015997474	0.400612302509437
0.400316105090278	0.400174592368	0.399720615564061	0.398898078593969	0.395352613603701	0.398167711159277
0.40115275954977	0.399963908895605	0.400080630753449	0.399775138521272	0.400046338320503	0.396315360960492
0.401111648771915	0.400040714297657	0.40040954953167	0.391207647977705	0.400274998174119	0.399821034691136
0.400777504427611	0.400116476703913	0.399762962647531	0.402966838258319	0.400323637391617	0.398714575311101
