"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"
1	0.999533610446674	0.999843945239978	0.999835405496502	0.999390443759486	0.999576529725376	0.999385294053766	0.99924958668597	0.998977699564183	0.998582001490819	0.998404981526307	0.998229988765692	0.998088245355083	0.998033337218323	0.997671351128123	0.995144747400727	0.995558891701109	0.996873422240531	0.99869310099155	1.00031723359246	1.00100704183615	1.00144538550461	1.00170055499394	1.00245875850411	1.0023700076532	1.00278029227463	1.00315782759065	1.00330094907112	1.00241695504941	1.00163762467526	1.00121380391997	1.00132141478401	1.00148202989181	1.00063352256229	1.00016030351803	1.00035545743804	0.99940907261207	0.998292648899005	0.997610593914334	0.996024285829419	0.994587216651575	0.993281884960956	0.992877540831093	0.991359396661344	0.988648860725611	0.989718409818235	0.989182120315759
1	0.999936708461673	0.999594122289091	0.999621487421075	1.00032041593424	1.00072804575575	1.00098514239326	1.0007403023251	1.00075008867371	1.00047198341221	1.00048668429287	1.00044095122558	1.00019874119932	1.00018492458306	1.0004442668937	0.998010937666193	0.995080072166363	0.996246606599088	0.996532637224538	0.996845904630899	0.99648952207149	0.996008448151146	0.995824195403105	0.99568648222209	0.995472237819329	0.995458338489777	0.995666093822912	0.995997638237627	0.996892292707688	0.99681738710381	0.996274431726329	0.996460958851157	0.995943598806861	0.996084167683886	0.995736362706995	0.995117601800164	0.994462066095912	0.993920770147745	0.993338230180948	0.992088826802609	0.990895004271028	0.989803441521694	0.990108604996617	0.990045189576642	0.99211634194966	0.991649862847358	0.991178002148459
1	0.999848134931896	1.00053153061717	1.00169030865514	1.00231518582	1.00248682563506	1.0025396567326	1.00220370519628	1.00214812505124	1.00198008789322	1.002030895205	1.00159760952581	1.00135839949067	1.00124635258247	1.00107312780038	0.998501597696346	1.00023275486795	1.00235696692248	1.00125513922015	1.00037629749079	0.999432877934917	0.998918831415981	0.999105576027986	0.999098129138315	0.999820529319032	0.999661205620041	0.999747535783155	0.999355193231695	0.999070467176207	0.998833271307624	0.998676582961506	0.998222779357701	0.998660888133932	0.99877537591535	0.998979562851937	0.999443362085589	0.998603164631637	0.996521905398083	0.994247586134933	0.99262656714584	0.991642710671238	0.991705455534449	0.994133597886228	0.996399435175135	0.999427874562361	0.998052211760028	0.998104225121649
1	0.999635156941807	0.999633472614536	0.99900193163956	0.998193915074927	0.997527264719661	0.997095212072056	0.997227941797265	0.997337944370409	0.997361568107387	0.996981596269208	0.996799567694427	0.996295384479999	0.99577678497864	0.995402549850167	0.992394772978693	0.994779624586469	0.99427877958166	0.99345717280197	0.993646823060821	0.994235258052793	0.995236592363341	0.994677921249642	0.994027011867888	0.993362396766048	0.992873368095907	0.993216201295093	0.993336456758656	0.993340186539713	0.992980087121873	0.992563834309671	0.992210724950437	0.9921721695728	0.992875796330871	0.993822133701982	0.994012799944433	0.993874178459385	0.994384417508828	0.994873048150983	0.99516801970444	0.996403709057788	0.997187924400366	0.998001789874345	0.997348585114347	0.997326957030836	0.996984455359374	0.996971620074119
1	0.999670290941176	0.998855325581008	0.998458068112903	0.998417720606948	0.998281210571131	0.997875881406961	0.9980349980202	0.998337390050922	0.998463542607146	0.998327890995313	0.998060615046933	0.997663308006486	0.997428267977954	0.997211880639371	0.994512492229009	0.996731299415595	0.997205625729691	0.997438219969776	0.996084764427783	0.995686066134469	0.996919423077431	0.997861141959557	0.998208567312694	0.997278361391322	0.997824181667635	0.998320606394927	0.998086164235878	0.99859419113295	0.999442844386998	0.999632829021556	0.99966698133126	1.00016712466294	1.00032040775049	1.00108129075621	1.00190919925079	1.00295037156434	1.00203373442932	1.00119588927841	1.00060022724067	1.00107031886308	1.00334792327958	1.00626848316519	1.00644526757209	1.00387391621986	1.00330967182332	1.00204286474636
1	1.00034239936887	1.00019311622982	0.999481375728192	0.998387421769217	0.998458707470574	0.998338292779004	0.997898581916458	0.99759511002019	0.997618522996731	0.997619793885538	0.997723695458013	0.997747158677844	0.997677070914442	0.997225221348211	0.994307176380866	0.994468606048396	0.995339766301784	0.996886992882419	0.996643943532418	0.996360097122294	0.99538732750029	0.994479616089984	0.993408101165336	0.99209909631003	0.991426386613918	0.991196231704444	0.990769512154622	0.990638809360322	0.991073462893847	0.991540558588718	0.991404836091091	0.992256659248089	0.993179149685957	0.993851659666134	0.994913916853983	0.996015608634045	0.99647577472885	0.996579620506265	0.995943376704548	0.994810935374396	0.994260024456207	0.993049755418168	0.993230513804862	0.995425287502275	0.994344304312009	0.992001734474149
1	1.00009292453924	1.00007775048699	1.00040895197616	1.00102353684751	1.00147962896289	1.00161808061508	1.00201213951626	1.00210989756834	1.00195682145353	1.00189324045744	1.00199122376572	1.00178534383042	1.00156944108666	1.00123858042885	0.998741157751307	0.99926817069463	0.998250807101905	0.996653502565788	0.997385392920374	0.99647136209602	0.99562613085351	0.994968677386795	0.994939169651401	0.995259834900793	0.995293779696667	0.995401871694198	0.995194640286468	0.995071858718964	0.995688252123604	0.996680944031898	0.996623388390285	0.997345013430385	0.997477601369069	0.997852089010173	0.998015923543492	0.997576084639476	0.997535857581384	0.998079136474064	0.998493263752177	0.997801752226399	0.996757959364018	0.996587749238324	0.997357600833161	0.995627406461345	0.996617042367075	0.997342131231795
1	0.999346093101491	0.998252742864638	0.997650005461236	0.996231651224753	0.996002132850182	0.995934319033334	0.995178142386257	0.994746064676809	0.994522513382748	0.993996052678478	0.993485272562528	0.992873738898358	0.992405044988668	0.99203043358296	0.989732139092441	0.991883045364071	0.991715226410891	0.991586206182263	0.990659795420288	0.992257008984139	0.993200640277521	0.993012431449607	0.992412847491799	0.991382208653204	0.991331555698899	0.9915223301478	0.990775728385583	0.990065073894092	0.989026985065393	0.989257776744733	0.989181443680187	0.989901878682703	0.990553403165936	0.990694019514759	0.990742161759995	0.990505526703874	0.990229210828213	0.989922828096958	0.989895195243031	0.99046187575058	0.99040837457061	0.992182824113467	0.993228216054267	0.992608107106783	0.992935544683858	0.993072530269409
1	0.99992146598162	0.99898996191664	0.998716803001365	0.998377608248267	0.997823338162676	0.997846942751357	0.997816455506538	0.997845945575347	0.997648259898194	0.99735599942102	0.997268303041248	0.997060319032471	0.997317317231048	0.997425609017441	1.00018633874017	0.998483064107731	0.996786600455515	0.998187814029704	0.999733149470738	0.999720338112739	1.00008274732042	0.999839882989342	0.999604031233375	0.999311668711436	0.999188880403352	0.999358656142452	0.999395959544067	0.999356118335294	1.00015357829147	1.00063948112522	1.00086918852482	1.00192979631278	1.00247407629729	1.0024802504443	1.00247533819338	1.00236532832825	1.00363595450373	1.00558620986672	1.00760842498908	1.00922305762668	1.01022460667624	1.01012078167336	1.01073405451446	1.01138907600744	1.00991450869002	1.00878819140755
1	0.999960524297438	0.999483458810446	0.998799621927442	0.998200384310292	0.997126772946951	0.996659507604606	0.996671918427805	0.996754905051446	0.996606793214427	0.996736565764695	0.996751011077228	0.996342923466754	0.996158877237518	0.995918614189061	0.998111651137005	0.99886083512233	1.00000958079975	0.998514438086947	0.997604435752553	0.998753062590296	0.998366175170501	0.997848125248663	0.996804696717156	0.995982014612692	0.995682148441551	0.995725160562089	0.996317453973547	0.99551963629798	0.995623060416622	0.995360080924826	0.994511726966394	0.995098713119198	0.995255595705263	0.995871750205523	0.996362504364164	0.997041860880409	0.997655083182802	0.998402852881241	0.998675227874816	0.998081995502373	0.996631173617685	0.99703256342023	0.997468368431564	0.996635561597505	0.995235057192423	0.994563929793424
